,User,Text,Date,Favorites,Retweets,Mentions,Hashtags,Geolocation
278,oxenteLeal,the truth will come out HURRICANE GIZELLY ON TT,2020-04-17 18:00:58+00:00,0,0,,,
279,DegaPardo,That game always kicks my behind. Need to get my flow better to get more hurricane rides going.,2020-04-17 17:52:41+00:00,0,1,,,
280,oxenteLeal,today she finds out everything HURRICANE GIZELLY ON TT,2020-04-17 17:40:53+00:00,0,0,,,
281,oxenteLeal,Gizelly is fabulous HURRICANE GIZELLY ON TT,2020-04-17 17:26:41+00:00,0,0,,,
282,oxenteLeal,HURRICANE GIZELLY ON TT,2020-04-17 17:15:23+00:00,0,0,,,
283,LuzEmperaWisin,"#PROFECÍAS #NOSTRADAMUS CONTACTO DIRECTO CON EL MÀS ALLÀ :: "" LLEGARÀ UN DÍA EN QUE &lt;&lt;LOS VIENTOS&gt;&gt; MUESTREN SU VERDADERO PODER. "" #hurricane #Ciclón THE WIND WILL BE SHOWING HIS REAL POWER SOME DAY ... #TORNADOS ... FUÉ UN CONTACTO REAL CON NOSTRADAMUS ...DURÓ POCO TIEMPO ..",2020-04-16 22:31:04+00:00,1,2,,#PROFEC #NOSTRADAMUS #hurricane #Cicl #TORNADOS,
284,LuzEmperaWisin,#CYCLONE #NAMES #2020 #PREDICTIONS #VISION : #ARTHUR #FAY #MARCO #NANA #OMAR #RENE ... EL #coronavirus nos tiene colapsado nuestro sistema de #predicciones ... #huracan #hurricane ... ,2020-04-16 21:43:12+00:00,1,2,,#CYCLONE #NAMES #PREDICTIONS #VISION #ARTHUR #FAY #MARCO #NANA #OMAR #RENE #coronavirus #predicciones #huracan #hurricane,
285,PanchoDoesStuff,I really hope the BAE ending is canon in #LifeIsStrange because thinking of all the horrible and painful ways Warren might have died during the hurricane makes me feel very good.,2020-04-16 13:49:25+00:00,0,0,,#LifeIsStrange,
286,graunaa,"Eu conheci a hist de Hurricane pro meu TCC. Analisei como o cinema norte americana representava pessoas negras e descobri o filme biográfico. Hurricane é estrelado por Denzel Washington, que foi indicado ao Oscar pelo papel ",2020-04-16 06:52:39+00:00,0,1,,,
287,graunaa,"Hurricane vem de sua capacidade atlética, rápido e ""devastador"" para seus adversários, ganhava em sua maioria por nocaute. Ele rapidamente se tornou alguém conhecido, uma celebridade. E em publicação em 64, em um jornal, saí que Carter era uma militante negro",2020-04-16 06:37:07+00:00,0,1,,,
288,graunaa,"Meu maior problema da edição da Globo lançar Hurricane pra Gizelly é que: 1) ela é racista 2) Hurricane era o apelido de Rubin Carter, boxeador norte americano e o homem que poderia ser o ""Champion of the Word"" E sim, essa sou eu fazendo uma therad. VEEEEEM COMIGO",2020-04-16 06:06:41+00:00,1,10,,,
289,jihyozuzu,HURRICANE MAIOR ATO AMIGA,2020-04-16 05:53:28+00:00,0,0,,,
290,Sayuritakuno,"Hurricane É MÚSICA PRO BABU, FILHOS DA PUTA",2020-04-16 02:39:19+00:00,0,0,,,
291,leogm74,"Ouvi que o BBB tocou “Hurricane” do Bob Dylan no vt da saída da Gizelly. Se for isso tá errado, a música descreve os atos de racismo sofridos pelo boxeador Hurricane Carter... só acho que teriam músicas melhores para o vt dela...",2020-04-16 02:14:05+00:00,0,0,,,
292,gavilan_GFBPA,"O editor botou hurricane no google, e baixou a primeira música que apareceu",2020-04-16 01:56:52+00:00,0,1,,,
293,luissparis,"Péssima escolha de música colocar Bob Dylan - Hurricane pra Gizelly, furacão o caralho",2020-04-16 01:51:21+00:00,0,0,,,
294,gavinhosvp,Recap das cenas da Giselly ao som de Hurricane do Dylan quando eu achava que eu nao ia passar desgosto com esse programa hoje,2020-04-16 01:47:55+00:00,0,2,,,
295,borraviada,O cara da edição do BBB colocando Hurricane do Dylan pra Giselly QUE FALTA DE RESPEITO COM O DYLAN kkkkkkkk Giselly merece no máximo Gustavo Lima de trilha sonora,2020-04-16 01:46:31+00:00,0,2,,,
296,elisa_costa8,eu nunca vou perdoar a globo por ter cometido a audácia de colocar hurricane do bob dylan como trilha sonora pra GIZELLY putaquepariu,2020-04-16 01:45:58+00:00,0,4,,,
297,tiagomikael,Essa mulher não merece HURRICANE ,2020-04-16 01:45:29+00:00,0,0,,,
298,MotaYves,Bob dylan - hurricane No bbb kkkkk mt bom,2020-04-16 01:45:19+00:00,0,0,,,
299,bcmoonr,+ 51.344 grupo Hurricane Gigi + 412 meus Meu acumulado: ,2020-04-14 23:00:36+00:00,2,55,,,
300,wbastos23,Hurricane?,2020-04-14 22:10:48+00:00,0,0,,,
301,bcmoonr,Grupo Hurricane Gigi: 207.851 Meu: + 684 Meu acumulado: ,2020-04-14 17:02:35+00:00,0,15,,,
302,bcmoonr,Grupo Hurricane Gigi - acumulado da madrugada: 168.945 Eu: ,2020-04-14 14:00:42+00:00,3,77,,,
303,bcmoonr,+512 meu + 36.908k grupo Hurricane Gigi ,2020-04-14 07:00:39+00:00,0,47,,,
304,bcmoonr,+60.533 no grupo Hurricane Gigi +472 eu,2020-04-14 02:00:58+00:00,0,0,,,
305,bcmoonr,+73.548 no grupo de Hurricane Gigi + 542 eu,2020-04-13 23:01:41+00:00,0,26,,,
306,felippebfr,Condolences the people's in hurricanes ,2020-04-13 22:24:11+00:00,0,0,,,
307,xtdchild,"Hurricane, Canyon, Vulcan?",2020-04-13 22:09:47+00:00,0,0,,,
308,epalacios94619,With the reduction in economic activity has reduced air population and many areas around the world are seeing a rejuvenation of nature. The tornadoes that hit southern states seems to be stronger than usual. Is the reduction in air population impacting weather systems?Hurricanes!,2020-04-13 13:20:48+00:00,0,0,,,
309,marcuuslima,num foi irônico a XL “furacão” ter sido a primeira eliminada da prova na fase hurricane? #bbb20,2020-04-13 04:56:04+00:00,0,1,,#bbb20,
310,eveleein,Essa pista hurricane me deu frio #bbb20,2020-04-13 02:28:11+00:00,0,0,,#bbb20,
311,gaelsinner,li ali “hurricane” no #BBB20 e lembrei de uma coisa... Cadê “American Crime Story: Furacão Katrina” ???,2020-04-13 02:25:57+00:00,0,0,,#BBB20,
312,JoaoEpifanio,Sdds hurricane em Jericoacoara,2020-04-13 02:25:23+00:00,0,0,,,
313,camisbarbieri,"krlho, esse somde vento pra falar da fragrância HURRICANE. Pior estrategia de mkt. Quem quer fica co sovaco no meio da ventania?",2020-04-13 02:24:19+00:00,1,15,,,
314,cesarsocram,Pista Hurricane Prova é a cara da Gizelly,2020-04-13 02:23:26+00:00,0,0,,,
315,vivasg_,Vamo de hurricane,2020-04-13 02:23:09+00:00,0,0,,,
316,ffc_biell,hurricane pra mim joga no tottenham kkkkk,2020-04-13 02:20:51+00:00,0,1,,,
317,Brunabbeta,Rock You Like A Hurricane - Scorpions ,2020-04-12 10:17:30+00:00,0,0,,,
318,ChibiGustavo,Hurricane!! #PrePartyESatHome,2020-04-11 21:09:05+00:00,0,0,,#PrePartyESatHome,
319,Si_S_Caetano,Eu tbm acredito nisso. #TeamGizellyBicalho,2020-04-11 17:34:24+00:00,0,1,,#TeamGizellyBicalho,
320,Si_S_Caetano,Acabei de postar um vídeo do resumo das falas do Babu. Tweet fixado pra não esquecer. Vamos divulgar. RT please.#ForaFlayBabusaidepois,2020-04-11 17:23:59+00:00,0,0,,#ForaFlayBabusaidepois,
321,Thalys_Bastos,I'm need you like a hurricane!,2020-04-11 09:28:55+00:00,0,0,,,
322,Brunabbeta,Rock You Like A Hurricane - Scorpions ,2020-04-10 12:09:17+00:00,0,0,,,
323,siriustiltskin,"And he picks me up, like he's got the way of the hurricane and I think I'm fine, like I'm in the eye of the hurricane, and I'm floating, floating And I don't know when, know when I'm gonna drop, he's got the way, he's got the way, uh uh uuuh, uuuh, uh, uuh ",2020-04-10 06:39:05+00:00,0,0,,,
324,RDComparini,Renata me segue de volta ,2020-04-08 18:33:17+00:00,0,1,,,
325,tordoo21,"Otra más de mi humilde colección de camisetas!! Fantastica remera pegada al cuerpo!!!! HURRICANE!!!!!! Gracias y buen día a todos ustedes!!!!!!!! en Ingeniero Budge, Partido De Lomas De Zamora, Buenos Aires, Argentina https://www.instagram.com/p/B-uTBo5HM5s/?igshid=pn3pwsmchkll",2020-04-08 14:34:02+00:00,0,1,,,
326,RuanBurdino,breno_126_ adelmoportuga clebergsilva 44.kleberaugusto @_FonZ_ turquinho_jr rodrigokhezam @faustomacieira felipemacan @manellinha53 thiago_hurricane ciganinhoadib @leopreparacoes @jefersonfriche juninhotrudes… https://www.instagram.com/p/B-uQ0VZp7XS/?igshid=1pb6hje26k81e,2020-04-08 14:14:47+00:00,0,2,@_FonZ_ @faustomacieira @leopreparacoes @JefersonFriche,,
327,alter_aado,hurricane hino,2020-04-07 04:12:23+00:00,0,0,,,
328,julioproduz,Especulação por enquanto. Tá rolando coletiva de imprensa agora. Vamos ver se confirmam.,2020-04-06 20:09:08+00:00,0,0,,,
329,julioproduz,Provável demissão do Mandetta,2020-04-06 19:54:07+00:00,0,0,,,
330,BernardoVictor7,Só uma pesquisa aqui rápida Você já ouviu falar na banda Litros Hurricane?,2020-04-06 16:02:32+00:00,0,0,,,
331,ElianeribeiroS6,Merci Valéria I'm fine it was just an outbreak and it ended up becoming a hurricane there are people invading my Facebook following me on Instagram it wasn't only here that they put my outbreak were cursing me on Facebook wow ,2020-04-05 17:04:32+00:00,0,1,,,
332,edsonaribeiro66,Furacão (Hurricane!),2020-04-04 14:00:47+00:00,0,1,,,
333,rominaayala62,"Cuando tenía 13 no sé que canto con el Hurricane, ahora gua'u se indignan por su interacción ",2020-04-03 23:52:34+00:00,0,0,,,
334,ToddTemkin,Dont forget all the Puerto Ricans Trump insulted that moved to FL after Hurricane María. The GOP is doomed.,2020-04-03 14:12:10+00:00,1,10,,,
335,chasqueiro,"Acho que uma boa em custo-benefício são os Xiaomi Airdots. Se quer algo mais barato, tem os Bluedio Hurricane (eu tenho), bateria dura umas 4h, mas de vez em quando ele perde sincronia do áudio por 1s. Como eu uso pra podcast, me serve.",2020-04-03 11:39:27+00:00,0,3,,,
336,RicardoPipo,"Não vou perder o apocalipse, nem que seja a última coisa que eu faça: Seven to nine hurricanes predicted for above-normal 2020 season | Loop News ",2020-04-02 00:48:23+00:00,0,4,,,
337,dessasll,i'm hurricane,2020-04-02 00:08:40+00:00,0,0,,,
338,franciscodotto,Recién vi el final contra Hurricanes. Que lindo fue el 2019 Emi! #VamosJaguares @JaguaresARG ,2020-04-01 22:39:11+00:00,0,0,@JaguaresARG,#VamosJaguares,
339,EmiGregoris,"Perdón, pero es la copia barata de Hurricane G. ",2020-04-01 22:09:19+00:00,0,0,,,
340,RafaFreitas,É o vizinho de outro bloco que tá mandando as mais tristes do Scorpions no último volume. Still loving you deve tá mais pro final do set list. E tomara que ele coloque Rock you like a hurricane para aliviar um pouco né,2020-04-01 15:44:06+00:00,0,3,,,
341,eitaedsu,"// “You don't have to feel like a waste of space You're original, cannot be replaced If you only knew what the future holds After a hurricane comes a rainbow Maybe a reason why all the doors are closed So you can… https://www.instagram.com/p/B-cRo7nDC4K/?igshid=1mqv6ktogkuw9",2020-04-01 14:35:37+00:00,0,0,,,
342,ToddTemkin,"For 3 years he boasted about deconstructing, slashing, understaffing, & defunding government. He replaced scientists with lobbyists. Hurricane Maria was the canary in the coal mine. He golfed. You didn’t care (Those Americans weren’t white, after all.) So yeah, blame #impeachment",2020-03-31 20:42:57+00:00,2,11,,#impeachment,
343,KingsyCorona,I Survived a Category 5 hurricane in Dominica,2020-03-31 15:01:14+00:00,0,1,,,
344,atlascrf,Badlands - Halsey Hurricane Colors Ghost ,2020-03-31 03:32:07+00:00,0,0,,,
345,YellowZeppeline,Hurricane Queen Jane approximately Subterranean homesick blues,2020-03-31 03:01:13+00:00,0,1,,,
346,gersonofficiell,"I love how @didoofficial sounds and when I listened to Hurricanes for the first time,I knew that I want to do a version of it. And I did. I hope u like it. Video and music on my channel. Subscribe it! . . Adoro o som… https://www.instagram.com/p/B-XKYWcJ-nr/?igshid=1146csv7sana",2020-03-30 14:55:58+00:00,0,0,@didoofficial,,
347,psiiicotica,Eu tirei: Amandinha Hurricane! E você? EU SABIA QUE IA DAR AMANDA KKKKKKK https://pt.quizur.com/quiz/quem-do-grupinho-hurricane-voce-seria-tStX?r=bcdd117c-8a49-4bb5-9b85-335ddbcc3767 via @Quizur_PT,2020-03-30 12:31:13+00:00,0,0,@Quizur_PT,,
348,ImNanaBorges,"Shippada com sucesso! Hurricane, COME ON",2020-03-28 19:11:47+00:00,0,1,,,
349,FerroCilene,Of course shows all your skills that’s like death:terrible sure my modern professional kind of a hurricane!!!!,2020-03-28 04:18:50+00:00,0,0,,,
350,AJacomeMD,"There are no words to say how fantastic #mother my wife is! Amid #COVID19 hurricane, she finds creativity, self-motivation, intelligence and liveliness to amuse our daughter and replace the classes in quarantine! #love #family #home",2020-03-27 22:43:38+00:00,0,11,,#mother #COVID19 #love #family #home,
351,quino_ph,No colours anymore I want them to turn black c.marculesphotograpy #blackandwhite #grunge #vocals em Hurricane Sports Pub https://www.instagram.com/p/B-P-JIml0j9/?igshid=tk4epa5dhldm,2020-03-27 19:54:21+00:00,0,0,,#blackandwhite #grunge #vocals,
352,EletroVibez,"Lançamento da semana | #VibezDrops Março 2020 Playlist: https://open.spotify.com/playlist/4PV7pMQADb2plazslbmFoY?si=UAQNubrWTuuEAYxRalXI3A . NUZB, Goak, Caelu – Hurricane . Geluk - The Wizard . Cavallieri - AS$. Antdot, Briana – Interlude . Bruno Martini, Gabriel Boni, Mojjo feat. Mayra – Running . Bhaskar – Poison . Malifoo - Calling ",2020-03-27 18:47:27+00:00,4,13,,#VibezDrops,
353,leeodeoliveira,Sddsss Hurricane e Ready Or Not ,2020-03-27 01:24:33+00:00,0,0,,,
354,lucianaleandrol,"For the love of God, the USA cannot stop, you have already gone through wars, depressions and hurricanes, do not let the communists win this fight. ",2020-03-26 18:24:58+00:00,2,8,,,
355,allanjardim,"""Imagem do dia""...Gigi Hurricane sentindo o ""aqui se faz aqui se paga"" no sentido literal da coisa. #bbb20",2020-03-26 16:52:28+00:00,1,4,,#bbb20,
356,EveLLyn_J,she is silence in the middle of a hurricane . em Quarentenando https://www.instagram.com/p/B-M5T_dnqzJxN-QavEmBTTj2fjxKnubnrNaM7w0/?igshid=1owign8aaxr6t,2020-03-26 15:14:24+00:00,0,0,,,
357,gremiopress,"Então, tambem queria saber. Vi em uns tweets na TL.",2020-03-26 01:54:13+00:00,0,1,,,
358,TeamNSeSports,"GOLS DE TERÇA Belo gol de Dorta para o Hurricane. GOLAAAAAAAAÇO AÇO AÇO AÇO do BJFRANCI na vitória do Indigestos E o gol da classificação do @jotunnesports pra cima do @VenuM_eSports, derrubando o rival e sua invencibilidade dentro da Super Liga Pro da @ISL_Gaming.",2020-03-25 08:17:43+00:00,1,3,@jotunnesports @VenuM_eSports @ISL_Gaming,,
359,Thalys_Bastos,MÚSICAS QUE LEMBRAM: 1 - Impressionando os anjos 2 - Baixinha perfeita 3 - Baby Shark 4 - Vai valer apena 5 - Deserto 6 - Just give me a reason 7 - Hurricane 8 - louquinho 9 - Romanos 5 fav que eu mando,2020-03-23 21:51:18+00:00,0,0,,,
360,taviodomingues,hurricane tortilla?,2020-03-23 05:49:08+00:00,0,0,,,
361,__pedrohenrique,Thrice - Hurricane,2020-03-23 05:01:14+00:00,0,0,,,
362,leo_ronnie_dio,,2020-03-23 00:41:38+00:00,0,4,,,
363,MilkBreno,QUAL É SEU JOGADOR PREFERIDO DE CADA TIME GRINGO? Bayern: Joshua BVB: Haaland PSG: Ney Real Madrid: Valverde Barcelona: Lionel Ajax: Neres M. City: Kun Liverpool: Arnold M. United: Pogba Spurs: Hurricane Juventus: CR7 Napoli: Insigne ,2020-03-22 15:31:16+00:00,0,1,,,
364,maluaog,por um som e já começar a fazer o almoço da cria que já já meu baby hurricane tá acordado,2020-03-22 12:05:10+00:00,0,0,,,
365,Brunabbeta,Rock You Like a Hurricane - 2015 - Remaster - Scorpions https://open.spotify.com/track/5qrNtSNkPsWfjqaYNugzYT?si=snS7NTB8S_2pUjf2HJdUng,2020-03-22 09:48:12+00:00,0,0,,,
366,joutlan,"James. Isn't that the same guy who gets blown around in hurricanes, pre-hurricane?",2020-03-21 20:42:25+00:00,0,0,,,
367,TatiGuide,"One of the symbols of hope and faith of Cariocas, Christ the Redeemer, shows that above all differences, we are all together against Corona vírus! We believe that after this hurricane, that is shaking the entire… https://www.instagram.com/p/B966roVpasV/?igshid=tmlamf8qvtjk",2020-03-19 15:40:05+00:00,0,0,,,
368,eusouoMHAR,"Pois é, pois quando o ponto é esse não existem lados, é unanimidade né. Tenho achado essa coisa de lados muito paia principalmente agora :(",2020-03-19 00:41:37+00:00,0,1,,,
369,eusouoMHAR,Se for panela cheia de comida digna pra todo mundo é o mínimo pra haver alguma possibilidade de mudança,2020-03-19 00:21:42+00:00,0,0,,,
370,Brunabbeta,Rock You Like a Hurricane - Scorpions ,2020-03-18 10:05:49+00:00,0,0,,,
371,ToddTemkin,And the winner of #SuperTuesday3 may be... Puerto Rico. Exodus of Hurricane Maria refugees to Florida seems to have surged democratic voter turnout and may spell doom for Trump in November. Karma is a bitch. Paper towels anyone? #FloridaPrimary,2020-03-18 03:38:18+00:00,1,11,,#SuperTuesday3 #FloridaPrimary,
372,ToddTemkin,This is a hurricane Maria effect as massive exodus of Puerto Ricans have relocated to Florida. If Trump thinks he can win Florida in November I have some paper towels for him. Karma coming and it’s coming hard.,2020-03-18 02:09:42+00:00,2,7,,,
373,ToddTemkin,"Unreported story: We know Hurricane Maria produced a mass exodus of Puerto Ricans to #Florida. This may explain why, despite #coronavirus, we are seeing record turnout in the #FloridaPrimary. If what I’m predicting is true, Trump is dead in Florida in November.",2020-03-18 01:12:26+00:00,4,19,,#Florida #coronavirus #FloridaPrimary,
374,DaanCAP,Welcome to Hurricane!! ,2020-03-18 00:36:09+00:00,0,0,,,
375,loth98,Amanheceu com rock n roll no talo Scorpions - Rock you like a Hurricane o nome da primeira emoção do dia,2020-03-17 09:46:55+00:00,0,0,,,
376,erickmamede,Um pouquinho de @billyidol pela bandalegends !!! em Hurricane Sports Pub https://www.instagram.com/p/B9y-vQHJTLOe8mThHeGyYFp42UIMMLXY_XZeY40/?igshid=15ah9oa3ujh3b,2020-03-16 13:43:10+00:00,0,0,@BillyIdol,,
377,duboc,"2/2 We are a blessed country, we don’t get earthquakes, hurricanes or stuff like that. Most of our catastrophic events were always amplified/caused by politicians, our lack of preparedness is the main issue.",2020-03-15 16:42:54+00:00,0,2,,,
378,vodimtenigranku,Mas tudo seria diferente se ... - Dotter - Aly Ryan - Raylee - Eden (Roots) - Hurricane - Elodie - Catarina - Keysi - Erika - Ruta - Samanta - Jaagup ,2020-03-15 04:14:14+00:00,0,1,,,
379,malcolmtyson,This is not enforceable take Palm beach for example. This is like hurricane type rules but the weather doesn’t even line up. ,2020-03-15 03:31:27+00:00,0,0,,,
380,danllourenco,Tem muita coisa boa! As Hurricane girl são sensacionais.,2020-03-14 23:48:11+00:00,0,1,,,
381,LuiizHomero,Esse é freguês,2020-03-13 21:30:27+00:00,0,0,,,
382,ademergasso76,@ESPNArgentina @ScrumESPN por qué no transmitieron hoy Chiefs vs Hurricanes?,2020-03-13 21:09:42+00:00,0,0,@ESPNArgentina @ScrumESPN,,
383,LuiizHomero,Fortaleza faz clássico com quem mesmo? Paysandu ou Sampaio Correia? Não consigo me lembrar,2020-03-13 20:49:28+00:00,0,0,,,
384,ViAHarryALV,Gracias por existir Sos una diosa Buena Suerte Charlie y Lemonade Mouth mis favoritas de toda la vida Hurricane y las canciones de lemonade mouth diossss super amo ,2020-03-12 23:58:29+00:00,1,4,,,
385,NoelleBatistaa,sunshine mixed with a little hurricane em Aclimação https://www.instagram.com/p/B9mL-xFlJ4s/?igshid=15fjrl3hydbga,2020-03-11 14:27:10+00:00,0,0,,,
386,LeoADamian,"Hurricanes try de maul, Dame Cole. en Quilmes, Buenos Aires https://www.instagram.com/p/B9k_nDalKHrddQ3m_IoIQehY32AwPXanhI0lAc0/?igshid=1kqzr7s3scw5r",2020-03-11 03:20:00+00:00,0,0,,,
387,ToddTemkin,"If #BernieBros are depressed tonight, I have bad news for them. I just checked Accueweather and hurricanes Florida &amp; Georgia are just around the corner. Could get ugly. #SuperTuesday2 #Michigan #BernieSurge #BidenForPresident",2020-03-11 01:23:30+00:00,0,7,,#BernieBros #SuperTuesday2 #Michigan #BernieSurge #BidenForPresident,
388,ThiagoMeloGt,"#Repost doctor_pheabes | Fique ligado! Amanhã em nosso canal do Youtube, sai o vídeo do cover de ""Rock You Like A Hurricane"" da Banda Scorpions, com participação dos amigos da Banda Dr. SIN, Fernando Parrillo, nosso… https://www.instagram.com/p/B9iik40BFOV/?igshid=uyv7vkybm2bf",2020-03-10 04:27:39+00:00,0,2,,#Repost,
389,KevinCouso,"Dont speak, outside (cualquier de Calvin Harris), couting stars, hurricane, dont you worry child, y cualquier de dua y lana",2020-03-08 19:39:17+00:00,0,1,,,
390,Brunabbeta,Rock You Like a Hurricane - Scorpions https://open.spotify.com/track/46QazXxQS0B31CnbRCy8CV?si=xjwbjBGJQZaL4q4VUBEkIw,2020-03-08 07:15:13+00:00,0,0,,,
391,ImNanaBorges,Helloooooou #picpaynobbb Vocês estão proporcionando a melhor festa desse @bbb Seems like a HURRICANE ,2020-03-08 02:31:15+00:00,0,1,@bbb,#picpaynobbb,
392,wendsman,Um esquenta para o show do @heavensguardia #metal #goiania #liferuler #saturday em Hurricane Sports Pub https://www.instagram.com/p/B9cu45aplX1/?igshid=1jf5yljhpn88h,2020-03-07 22:19:48+00:00,0,1,@heavensguardia,#metal #goiania #liferuler #saturday,
393,FrutiPrince,HASTA LA VISTA DE HURRICANE ES UN EUROVISION GROWER... AL PRINCIPIO NO PEGA PERO VA A SER LA CANCIÓN GAY DE ESTÁ TEMPORADA...,2020-03-07 13:06:33+00:00,0,0,,,
394,booleaniac,Socorro a entrada do 'novo' need for speed most wanted é butterflies e hurricanes do muse,2020-03-07 00:27:09+00:00,0,0,,,
395,leo_ronnie_dio,,2020-03-06 15:36:22+00:00,0,3,,,
396,whatweapon,u sure u wanna stay? i am moving fast like a hurricane,2020-03-06 14:59:43+00:00,0,0,,,
397,pablobelusso," Olha a minha nova banda galera. O primeiro show em Goiânia será no Hurricane Sport Bar no dia do meu aniversário, dia 19 de Março. Aos poucos eu vou apresentando os personagens pra vocês. Me digam o que vocês acham… https://www.instagram.com/p/B9XkFIZpEKK/?igshid=178l24ijsxxsv",2020-03-05 22:09:10+00:00,0,0,,,
398,holoitsmay,Em gasoline quando a halsey canta do you call yourself a fucking hurricane like me e faz o toquinho de hurricane é a hora que todos os pelinhos do meu corpo arrepiam,2020-03-05 18:15:25+00:00,0,3,,,
399,F_R_Martinez,"@hdantier I know you don’t use Twitter much, but I couldn’t find your email address. Heard about the hurricane in Nashville. Hope all is well with your family and loved ones. All the best ",2020-03-04 17:10:08+00:00,0,0,@hdantier,,
400,glflorianinho,"Começar o VT do Prior com ""Here comes a story of a Hurricane"" é muito ele pqp",2020-03-04 02:00:33+00:00,0,0,,,
401,EJMun,Want to help or join a good cause? #PuertoRico needs help to recover from 2017 #Hurricane and last January #earthquake Learn more about the Project at http://bambooschool.cl/es_cl/2020/03/03/puerto-rico-2020-workshop/ Donate to the Crowdfunding Project at https://www.idea.me/proyectos/73417/bamboo-school-puerto-rico-2020?siteLang=es Or donate directly at,2020-03-04 01:57:55+00:00,0,3,,#PuertoRico #Hurricane #earthquake,
402,metapregnant,Gente eu não tenho amigas (mentira mas elas não gostam de mim) eu indicaria essas músicas Sunburn- Ed Sheeran Slide- Jake bugg Amen- amber run Hurricane- Halsey acústico What's make you beautiful- the 1975 Stuck on the puzzle- AM E se tivesse no pior dia da vida wake up- eden,2020-03-03 22:04:09+00:00,0,0,,,
403,vodimtenigranku,HURRICANE,2020-03-01 20:33:58+00:00,0,0,,,
404,lrmarmo,Vamo de Ghost x Hurricane então,2020-03-01 18:46:44+00:00,0,0,,,
405,GabySolsona,Hurricane Season by Fernanda Melchor review – intense and inventive @fffmelchor,2020-03-01 13:41:36+00:00,0,0,@fffmelchor,,
406,mpjbiologo,"#domingo, #cerveja e #rocknroll Uma Imperial IPA de respeito da @cervejavinil Hurricane #topbeer #cervejapuromalte #IPA #IMPERIALIPA em Itaúna https://www.instagram.com/p/B9MUBIdpTWQ/?igshid=1xoa54m8kfs0d",2020-03-01 13:17:09+00:00,0,0,@cervejavinil,#domingo #cerveja #rocknroll #topbeer #cervejapuromalte #IPA #IMPERIALIPA,
407,vodimtenigranku, Roots Cherry Red Hurricane,2020-02-29 23:47:55+00:00,0,1,,,
408,vodimtenigranku,Me to Serbia if they don't pick Hurricane,2020-02-29 23:39:46+00:00,0,5,,,
409,anac_mms,"It hit me like a hurricane It hit me like a tidal wave And I don't know why I drown my mind, it got the best of me",2020-02-29 16:37:47+00:00,0,1,,,
410,anac_mms,It hit me like a hurricane It hit me like a tidal wave And I don't know why I drown my mind in everything they say,2020-02-29 16:37:35+00:00,0,1,,,
411,inforugbyreport,"#SuperRugby Semana Final en Napier, goleada de los #Hurricanes sobre #Sunwolves por 62 a 15 #HURvSUN #SuperRugby25years #EnTodasLasCanchas",2020-02-29 13:47:48+00:00,0,0,,#SuperRugby #Hurricanes #Sunwolves #HURvSUN #SuperRugby25years #EnTodasLasCanchas,
412,celolara,"Sim, fui eu! Hehe",2020-02-28 03:44:36+00:00,0,1,,,
413,_franesi,1. Hurricane 2. Closer to the edge 3. Was it a Dream 4. Do or Die 5. Beautiful Lie,2020-02-28 01:03:18+00:00,0,0,,,
414,iamkathwallisch,1.The Kill/From Yesterday 2. Do or die 3. Closer to the Edge 4. Hurricane 5. Attack,2020-02-27 20:33:09+00:00,0,0,,,
415,fairy_of_oz,1Night of the Hunter 2 Hurricane 3 Edge of the Earth 4 Vox Populi 5 Attack ,2020-02-27 19:58:16+00:00,0,0,,,
416,abbysyarns,"There was this time in 2008, before the election, when Hurricane Ike took out power to a huge swath of the Midwest and the financial world was in collapse and my spouse was in CA and insisted I was lying about the situation because it wasn’t on the news, and...",2020-02-26 12:22:39+00:00,0,1,,,
417,Brunabbeta,Rock You Like a Hurricane - Scorpions https://open.spotify.com/track/46QazXxQS0B31CnbRCy8CV?si=f2495ssFThqyNj2TpSTEXw,2020-02-25 00:40:29+00:00,0,0,,,
418,Rochulis,Do you call yourself a fucking hurricane like me?,2020-02-24 00:55:15+00:00,0,0,,,
419,ODROCKnROLL, how change my musical taste . Nothing Well I like Elvis when I was a kid and the first music l remember to listen on the radio as a recent released was Under Pleasure. I became instant in love with this song. Then and now @DavidBowieReal &amp; @QueenWillRock is ,2020-02-23 15:55:39+00:00,0,2,@DavidBowieReal @QueenWillRock,,
420,Edumettallico,"""Stand up, you don't have to be afraid Get down, love is like a hurricane"" Mergulhando no aquário do Rio haha. #viajar #viagens #rj #riodejaneiro #aquario ##rocketexcursoes em Aquário Aqua Rio Porto Maravilha https://www.instagram.com/p/B86arMsJjOx/?igshid=nxyvja3je3ea",2020-02-23 14:29:00+00:00,1,0,,#viajar #viagens #rj #riodejaneiro #aquario #rocketexcursoes,
421,BandaHaunter,Here I am.. Rock you like a Hurricane! em Live Music Bar https://www.instagram.com/p/B8488Fmpl4a/?igshid=1cl7vyvx8toaa,2020-02-23 00:50:10+00:00,0,0,,,
422,seeeeebaa,I feel you like a hurricane A perfect song inside my brain You should hear the things you say Every word makes me insane ,2020-02-22 19:58:02+00:00,0,0,,,
